Estacion,Anio,Mes,Precip,Tmax,Tmin,SO_2,CO,NOx,COV,PM_010,PM_2_5,NH_3,Radiacion_Estimada,temp_lag1,radiacion_lag1,target_lluvia
acolman,2005,3,5.5,23.048387096774192,4.193548387096774,167.17716336142786,979.1710720128904,301.8633591863892,1032.544628267275,107.64594930589985,70.7926378284581,107.6511875309866,3.0167741935483865,21.714285714285715,3.297142857142857,1
acolman,2005,4,0.0,25.883333333333333,5.166666666666667,167.17716336142786,979.1710720128904,301.8633591863892,1032.544628267275,107.64594930589985,70.7926378284581,107.6511875309866,3.3146666666666667,23.048387096774192,3.0167741935483865,0
acolman,2005,5,5.7,25.177419354838708,5.580645161290323,167.17716336142786,979.1710720128904,301.8633591863892,1032.544628267275,107.64594930589985,70.7926378284581,107.6511875309866,3.1354838709677417,25.883333333333333,3.3146666666666667,1
acolman,2005,6,15.6,25.25,8.65,167.17716336142786,979.1710720128904,301.8633591863892,1032.544628267275,107.64594930589985,70.7926378284581,107.6511875309866,2.656,25.177419354838708,3.1354838709677417,1
acolman,2005,7,107.1,23.806451612903224,7.145161290322581,167.17716336142786,979.1710720128904,301.8633591863892,1032.544628267275,107.64594930589985,70.7926378284581,107.6511875309866,2.665806451612903,25.25,2.656,1
acolman,2005,8,104.4,22.258064516129032,7.612903225806452,167.17716336142786,979.1710720128904,301.8633591863892,1032.544628267275,107.64594930589985,70.7926378284581,107.6511875309866,2.343225806451613,23.806451612903224,2.665806451612903,1
acolman,2005,9,39.7,21.533333333333335,6.25,167.17716336142786,979.1710720128904,301.8633591863892,1032.544628267275,107.64594930589985,70.7926378284581,107.6511875309866,2.4453333333333336,22.258064516129032,2.343225806451613,1
acolman,2005,10,31.0,20.903225806451612,4.741935483870968,167.17716336142786,979.1710720128904,301.8633591863892,1032.544628267275,107.64594930589985,70.7926378284581,107.6511875309866,2.585806451612903,21.533333333333335,2.4453333333333336,1
acolman,2005,11,7.5,20.566666666666666,0.7666666666666667,167.17716336142786,979.1710720128904,301.8633591863892,1032.544628267275,107.64594930589985,70.7926378284581,107.6511875309866,3.168,20.903225806451612,2.585806451612903,1
acolman,2005,12,0.0,19.919354838709676,-0.7258064516129032,167.17716336142786,979.1710720128904,301.8633591863892,1032.544628267275,107.64594930589985,70.7926378284581,107.6511875309866,3.303225806451613,20.566666666666666,3.168,0
